"size","move","farmStay","habFact","ppue"
0.7,8,90,4,16.6669122433295
0.7,8,100,1,16.9747540899936
0.7,8,100,2,16.9094387520935
0.7,8,100,3,16.8146539047632
0.7,8,100,4,16.8424748321326
0,9,1,1,14.6085768790351
0,9,1,2,14.6085768790351
0,9,1,3,14.6085768790351
0,9,1,4,14.6085768790351
0,9,10,1,14.6085768790351
0,9,10,2,14.6085768790351
0,9,10,3,14.6085768790351
0,9,10,4,14.6085768790351
0,9,20,1,14.6085768790351
0,9,20,2,14.6085768790351
0,9,20,3,14.6085768790351
0,9,20,4,14.6085768790351
0,9,30,1,14.6085768790351
0,9,30,2,14.6085768790351
0,9,30,3,14.6085768790351
0,9,30,4,14.6085768790351
0,9,40,1,14.6085768790351
0,9,40,2,14.6085768790351
0,9,40,3,14.6085768790351
0,9,40,4,14.6085768790351
0,9,50,1,14.6085768790351
0,9,50,2,14.6085768790351
0,9,50,3,14.6085768790351
0,9,50,4,14.6085768790351
0,9,60,1,14.6085768790351
0,9,60,2,14.6085768790351
0,9,60,3,14.6085768790351
0,9,60,4,14.6085768790351
0,9,70,1,14.6085768790351
0,9,70,2,14.6085768790351
0,9,70,3,14.6085768790351
0,9,70,4,14.6085768790351
0,9,80,1,14.6085768790351
0,9,80,2,14.6085768790351
0,9,80,3,14.6085768790351
0,9,80,4,14.6085768790351
0,9,90,1,14.6085768790351
0,9,90,2,14.6085768790351
0,9,90,3,14.6085768790351
0,9,90,4,14.6085768790351
0,9,100,1,14.6085768790351
0,9,100,2,14.6085768790351
0,9,100,3,14.6085768790351
0,9,100,4,14.6085768790351
0.1,9,1,1,14.9229939825132
0.1,9,1,2,14.8805645563386
0.1,9,1,3,14.9162850555094
0.1,9,1,4,14.8164834185461
0.1,9,10,1,14.91308888184
0.1,9,10,2,14.9062981154298
0.1,9,10,3,14.9162850555094
0.1,9,10,4,14.913769897586
0.1,9,20,1,14.9204239741492
0.1,9,20,2,14.9123712038156
0.1,9,20,3,14.8548425923256
0.1,9,20,4,14.9156478616189
0.1,9,30,1,14.9167075519016
0.1,9,30,2,14.9201636434683
0.1,9,30,3,14.840857550183
0.1,9,30,4,14.8164834185461
0.1,9,40,1,14.9204239741492
0.1,9,40,2,14.89870560801
0.1,9,40,3,14.8826739515616
0.1,9,40,4,14.8987014846623
0.1,9,50,1,14.9188531400747
0.1,9,50,2,14.8736883096806
0.1,9,50,3,14.9162850555094
0.1,9,50,4,14.8987014846623
0.1,9,60,1,14.9188531400747
0.1,9,60,2,14.8719968599557
0.1,9,60,3,14.8445710432876
0.1,9,60,4,14.8343708026297
0.1,9,70,1,14.9224957178972
0.1,9,70,2,14.9123712038156
0.1,9,70,3,14.8445710432876
0.1,9,70,4,14.8696457394345
0.1,9,80,1,14.9204239741492
0.1,9,80,2,14.9062981154298
0.1,9,80,3,14.8548425923256
0.1,9,80,4,14.8216279875011
0.1,9,90,1,14.9204239741492
0.1,9,90,2,14.8719968599557
0.1,9,90,3,14.8949542532231
0.1,9,90,4,14.9156478616189
0.1,9,100,1,14.9229939825132
0.1,9,100,2,14.9193047255445
0.1,9,100,3,14.8687792149503
0.1,9,100,4,14.9156478616189
0.2,9,1,1,15.220339635804
0.2,9,1,2,15.2123534109812
0.2,9,1,3,15.2302097648922
0.2,9,1,4,15.2342109317
0.2,9,10,1,15.2052605457219
0.2,9,10,2,15.2347608358658
0.2,9,10,3,15.1943653740304
0.2,9,10,4,15.2305293800737
0.2,9,20,1,15.2398007069375
0.2,9,20,2,15.1906645432108
0.2,9,20,3,15.2210043422279
0.2,9,20,4,14.9852168933171
0.2,9,30,1,15.2369764327005
0.2,9,30,2,15.1720915828655
0.2,9,30,3,15.2210043422279
0.2,9,30,4,15.1894826727306
0.2,9,40,1,15.235135928852
0.2,9,40,2,15.2185499070885
0.2,9,40,3,15.1669982258941
0.2,9,40,4,15.2464965616845
0.2,9,50,1,15.2332994089834
0.2,9,50,2,15.2346469885914
0.2,9,50,3,15.2210043422279
0.2,9,50,4,15.2201915485992
0.2,9,60,1,15.2348198616975
0.2,9,60,2,15.2008796567947
0.2,9,60,3,15.1727880836931
0.2,9,60,4,15.1694935941474
0.2,9,70,1,15.2185525377707
0.2,9,70,2,15.2338579974839
0.2,9,70,3,15.0501473662453
0.2,9,70,4,15.0455290463648
0.2,9,80,1,15.218919638906
0.2,9,80,2,15.1979536633859
0.2,9,80,3,15.1951077491363
0.2,9,80,4,15.1148249349495
0.2,9,90,1,15.2411039503726
0.2,9,90,2,15.1770311015073
0.2,9,90,3,15.2014024250482
0.2,9,90,4,15.2374176088578
0.2,9,100,1,15.2302016265432
0.2,9,100,2,15.107152966134
0.2,9,100,3,15.2282352273196
0.2,9,100,4,15.1781442197038
0.3,9,1,1,15.5356672152676
0.3,9,1,2,15.4049152902182
0.3,9,1,3,15.5688672916409
0.3,9,1,4,15.0632294394343
0.3,9,10,1,15.5486200242369
0.3,9,10,2,15.4970220087028
0.3,9,10,3,15.5009561358684
0.3,9,10,4,15.3822602894845
0.3,9,20,1,15.5667668490434
0.3,9,20,2,15.5045651334759
0.3,9,20,3,15.4146929308214
0.3,9,20,4,15.1640508563639
0.3,9,30,1,15.5341164535812
0.3,9,30,2,15.5449880229784
0.3,9,30,3,15.5050781032093
0.3,9,30,4,15.4312993294508
0.3,9,40,1,15.5598341455846
0.3,9,40,2,15.5832908429801
0.3,9,40,3,15.1115036791299
0.3,9,40,4,15.4292738295719
0.3,9,50,1,15.569174703744
0.3,9,50,2,15.5600157973333
0.3,9,50,3,15.5563687367468
0.3,9,50,4,15.5624898833287
0.3,9,60,1,15.5754955222185
0.3,9,60,2,15.5590868784605
0.3,9,60,3,15.4738534331116
0.3,9,60,4,15.4980451862275
0.3,9,70,1,15.578277224365
0.3,9,70,2,15.5380268696544
0.3,9,70,3,15.4045382301926
0.3,9,70,4,15.5597989327179
0.3,9,80,1,15.5552399096623
0.3,9,80,2,15.4728626837892
0.3,9,80,3,15.4848744663658
0.3,9,80,4,15.4648397924043
0.3,9,90,1,15.5580097811951
0.3,9,90,2,15.5248277671128
0.3,9,90,3,15.5492517214078
0.3,9,90,4,15.5229403446784
0.3,9,100,1,15.5647209379647
0.3,9,100,2,15.5654985011443
0.3,9,100,3,15.5629258178326
0.3,9,100,4,15.5343825426427
0.4,9,1,1,15.8869375991031
0.4,9,1,2,15.8790207974109
0.4,9,1,3,15.7346306681759
0.4,9,1,4,15.7940269851235
0.4,9,10,1,15.885034903375
0.4,9,10,2,15.9030079749716
0.4,9,10,3,15.6056540423746
0.4,9,10,4,15.720287875731
0.4,9,20,1,15.8797024971811
0.4,9,20,2,15.733376284286
0.4,9,20,3,15.9129796742781
0.4,9,20,4,15.8702181840847
0.4,9,30,1,15.8801991809991
0.4,9,30,2,15.8157536012834
0.4,9,30,3,15.7925219805881
0.4,9,30,4,15.6341355398723
0.4,9,40,1,15.9084186152129
0.4,9,40,2,15.7658349455845
0.4,9,40,3,15.6998180668735
0.4,9,40,4,15.7322081577516
0.4,9,50,1,15.8335582311566
0.4,9,50,2,15.6910302641163
0.4,9,50,3,15.7971084491883
0.4,9,50,4,15.8865822169387
0.4,9,60,1,15.8870418105448
0.4,9,60,2,15.8766396180041
0.4,9,60,3,15.8871311802491
0.4,9,60,4,15.4235899655392
0.4,9,70,1,15.9047549490827
0.4,9,70,2,15.8520505247233
0.4,9,70,3,15.7250039488367
0.4,9,70,4,15.7408705117267
0.4,9,80,1,15.8713706770726
0.4,9,80,2,15.8301299307711
0.4,9,80,3,15.8828244447046
0.4,9,80,4,15.8467140145249
0.4,9,90,1,15.8995918555046
0.4,9,90,2,15.8431576445291
0.4,9,90,3,15.7936385192612
0.4,9,90,4,15.7693821829302
0.4,9,100,1,15.9074065570087
0.4,9,100,2,15.8476566672472
0.4,9,100,3,15.5875246881282
0.4,9,100,4,15.8627966135843
0.5,9,1,1,16.1828804353046
0.5,9,1,2,16.247490957304
0.5,9,1,3,16.1661377181302
0.5,9,1,4,16.1670891075911
0.5,9,10,1,16.2318013033991
0.5,9,10,2,16.2195577759164
0.5,9,10,3,16.0485625173675
0.5,9,10,4,16.2069421958664
0.5,9,20,1,16.1913420274223
0.5,9,20,2,15.8817574265299
0.5,9,20,3,16.1511341998274
0.5,9,20,4,15.8963737963391
0.5,9,30,1,16.2006565880542
0.5,9,30,2,16.214936904888
0.5,9,30,3,16.0989819622731
0.5,9,30,4,16.0564788992133
0.5,9,40,1,16.2437494210425
0.5,9,40,2,16.208939748877
0.5,9,40,3,16.1186110348324
0.5,9,40,4,15.9355994890496
0.5,9,50,1,16.263540615096
0.5,9,50,2,16.1293977552079
0.5,9,50,3,16.2172953554175
0.5,9,50,4,15.8696903122271
0.5,9,60,1,16.1201941788996
0.5,9,60,2,16.1624629495744
0.5,9,60,3,16.1071588246208
0.5,9,60,4,15.9367294137471
0.5,9,70,1,16.2631006935592
0.5,9,70,2,16.0673689384656
0.5,9,70,3,16.2372348168643
0.5,9,70,4,16.1812729720521
0.5,9,80,1,16.2597834674946
0.5,9,80,2,16.1860703740847
0.5,9,80,3,16.1670260435761
0.5,9,80,4,16.1515646764617
0.5,9,90,1,16.2044083706453
0.5,9,90,2,16.2095679462193
0.5,9,90,3,16.1902927337195
0.5,9,90,4,16.1761961158905
0.5,9,100,1,16.2220664618878
0.5,9,100,2,16.168327973698
0.5,9,100,3,16.1104495848213
0.5,9,100,4,15.8069358537297
0.6,9,1,1,16.6033361686897
0.6,9,1,2,16.5466980546709
0.6,9,1,3,16.3232931676776
0.6,9,1,4,16.4690473478729
0.6,9,10,1,16.5848892867835
0.6,9,10,2,16.5965139041355
0.6,9,10,3,16.2304268337463
0.6,9,10,4,16.3656884245311
0.6,9,20,1,16.4077101347024
0.6,9,20,2,16.4517594763768
0.6,9,20,3,16.4514636870883
0.6,9,20,4,16.2914456882063
0.6,9,30,1,16.5629872701153
0.6,9,30,2,16.3995170444209
0.6,9,30,3,16.4765158232047
0.6,9,30,4,16.2924106013728
0.6,9,40,1,16.5959127286725
0.6,9,40,2,16.3977440684911
0.6,9,40,3,16.4537799062074
0.6,9,40,4,16.2185770376345
0.6,9,50,1,16.5658139535193
0.6,9,50,2,16.6016552362695
0.6,9,50,3,16.4754736710209
0.6,9,50,4,16.48346252176
0.6,9,60,1,16.5585533241213
0.6,9,60,2,16.4769266810026
0.6,9,60,3,16.0519202913052
0.6,9,60,4,16.5607083327593
0.6,9,70,1,16.603638330443
0.6,9,70,2,16.5898157170175
0.6,9,70,3,16.4636154934122
0.6,9,70,4,16.5591798652416
0.6,9,80,1,16.5972255912644
0.6,9,80,2,16.4622845056558
0.6,9,80,3,16.2568007464512
0.6,9,80,4,16.4618047735838
0.6,9,90,1,16.6015062986725
0.6,9,90,2,16.4487345561246
0.6,9,90,3,16.3684500970728
0.6,9,90,4,16.5130231815297
0.6,9,100,1,16.6173496695688
0.6,9,100,2,16.4901218483648
0.6,9,100,3,15.9061885786748
0.6,9,100,4,16.2289709180145
0.7,9,1,1,16.9656625516115
0.7,9,1,2,16.5541479409638
0.7,9,1,3,16.4715825156488
0.7,9,1,4,16.8988413076025
0.7,9,10,1,16.9642336853232
0.7,9,10,2,16.6375625873561
0.7,9,10,3,16.9433267477651
0.7,9,10,4,16.8670221465611
0.7,9,20,1,16.9573349986876
0.7,9,20,2,16.928364563502
0.7,9,20,3,16.8194415138841
0.7,9,20,4,16.7410805297682
0.7,9,30,1,16.9588415893769
0.7,9,30,2,16.9531263853881
0.7,9,30,3,16.625868981543
0.7,9,30,4,16.6448736695118
0.7,9,40,1,16.9460087688195
0.7,9,40,2,16.8611789203473
0.7,9,40,3,16.8088543573069
0.7,9,40,4,16.8186361910347
0.7,9,50,1,16.9321619127424
0.7,9,50,2,16.8700342637708
0.7,9,50,3,16.4895456689824
0.7,9,50,4,16.5377273167403
0.7,9,60,1,16.9802971183874
0.7,9,60,2,16.8346866795319
0.7,9,60,3,16.9943777068775
0.7,9,60,4,16.7226569053438
0.7,9,70,1,16.9767450235878
0.7,9,70,2,16.9417720223589
0.7,9,70,3,15.8870960947333
0.7,9,70,4,16.2906397230559
0.7,9,80,1,16.9696194650683
0.7,9,80,2,16.7513173477563
0.7,9,80,3,16.8962546090258
0.7,9,80,4,16.8436008237684
0.7,9,90,1,16.9800728148883
0.7,9,90,2,16.8241961930815
0.7,9,90,3,16.8280987816589
0.7,9,90,4,16.9469280691751
0.7,9,100,1,16.9674098337759
0.7,9,100,2,16.9317986545819
0.7,9,100,3,16.8166677191041
0.7,9,100,4,16.8169834044055
0,10,1,1,14.6085768790351
0,10,1,2,14.6085768790351
0,10,1,3,14.6085768790351
0,10,1,4,14.6085768790351
0,10,10,1,14.6085768790351
0,10,10,2,14.6085768790351
0,10,10,3,14.6085768790351
0,10,10,4,14.6085768790351
0,10,20,1,14.6085768790351
0,10,20,2,14.6085768790351
0,10,20,3,14.6085768790351
0,10,20,4,14.6085768790351
0,10,30,1,14.6085768790351
0,10,30,2,14.6085768790351
0,10,30,3,14.6085768790351
0,10,30,4,14.6085768790351
0,10,40,1,14.6085768790351
0,10,40,2,14.6085768790351
0,10,40,3,14.6085768790351
0,10,40,4,14.6085768790351
0,10,50,1,14.6085768790351
0,10,50,2,14.6085768790351
0,10,50,3,14.6085768790351
0,10,50,4,14.6085768790351
0,10,60,1,14.6085768790351
0,10,60,2,14.6085768790351
0,10,60,3,14.6085768790351
0,10,60,4,14.6085768790351
0,10,70,1,14.6085768790351
0,10,70,2,14.6085768790351
0,10,70,3,14.6085768790351
0,10,70,4,14.6085768790351
0,10,80,1,14.6085768790351
0,10,80,2,14.6085768790351
0,10,80,3,14.6085768790351
0,10,80,4,14.6085768790351
0,10,90,1,14.6085768790351
0,10,90,2,14.6085768790351
0,10,90,3,14.6085768790351
0,10,90,4,14.6085768790351
0,10,100,1,14.6085768790351
0,10,100,2,14.6085768790351
0,10,100,3,14.6085768790351
0,10,100,4,14.6085768790351
0.1,10,1,1,14.9211302103588
0.1,10,1,2,14.8899187066561
0.1,10,1,3,14.8629352396347
0.1,10,1,4,14.9134408560836
0.1,10,10,1,14.9197692281586
0.1,10,10,2,14.8853563377848
0.1,10,10,3,14.9160115712301
0.1,10,10,4,14.9055007933274
0.1,10,20,1,14.9233433553751
0.1,10,20,2,14.9220385901425
0.1,10,20,3,14.8806293010183
0.1,10,20,4,14.8946878249011
0.1,10,30,1,14.9177988205575
0.1,10,30,2,14.8853563377848
0.1,10,30,3,14.8806293010183
0.1,10,30,4,14.9182326051265
0.1,10,40,1,14.9221591214371
0.1,10,40,2,14.904198728661
0.1,10,40,3,14.9017766616919
0.1,10,40,4,14.8946878249011
0.1,10,50,1,14.9197692281586
0.1,10,50,2,14.897034603764
0.1,10,50,3,14.8700180918696
0.1,10,50,4,14.8451282825689
0.1,10,60,1,14.9221591214371
0.1,10,60,2,14.904198728661
0.1,10,60,3,14.8806293010183
0.1,10,60,4,14.9182326051265
0.1,10,70,1,14.9221591214371
0.1,10,70,2,14.9213083207942
0.1,10,70,3,14.8607945236483
0.1,10,70,4,14.8946878249011
0.1,10,80,1,14.9177988205575
0.1,10,80,2,14.9191081818299
0.1,10,80,3,14.8806293010183
0.1,10,80,4,14.8540833915693
0.1,10,90,1,14.9143789738495
0.1,10,90,2,14.8899187066561
0.1,10,90,3,14.8806293010183
0.1,10,90,4,14.8946878249011
0.1,10,100,1,14.9197692281586
0.1,10,100,2,14.904198728661
0.1,10,100,3,14.8917638710961
0.1,10,100,4,14.8451282825689
0.2,10,1,1,15.2312983387501
0.2,10,1,2,15.2431485004621
0.2,10,1,3,15.1424153611752
0.2,10,1,4,15.0388665640085
0.2,10,10,1,15.2423190246743
0.2,10,10,2,15.2349502322167
0.2,10,10,3,15.1533691506777
0.2,10,10,4,14.9636622206824
0.2,10,20,1,15.2371542511391
0.2,10,20,2,15.2156157635092
0.2,10,20,3,15.0818535141464
0.2,10,20,4,15.0189570967922
0.2,10,30,1,15.2465165521554
0.2,10,30,2,15.1260778864649
0.2,10,30,3,15.0945490641437
0.2,10,30,4,15.1417839832613
0.2,10,40,1,15.2395945607744
0.2,10,40,2,15.164199081617
0.2,10,40,3,15.1533691506777
0.2,10,40,4,15.1716981912531
0.2,10,50,1,15.2217203836912
0.2,10,50,2,15.2056119254445
0.2,10,50,3,15.1355639884639
0.2,10,50,4,15.233076022517
0.2,10,60,1,15.2450554099626
0.2,10,60,2,15.106185487943
0.2,10,60,3,15.2129092561006
0.2,10,60,4,15.0983929461077
0.2,10,70,1,15.2382976884795
0.2,10,70,2,15.2024561929745
0.2,10,70,3,15.1839395197286
0.2,10,70,4,15.2239532033494
0.2,10,80,1,15.2362674038314
0.2,10,80,2,15.1256458806437
0.2,10,80,3,15.16276269851
0.2,10,80,4,15.1591937566374
0.2,10,90,1,15.2433742714235
0.2,10,90,2,15.2298813851564
0.2,10,90,3,15.2043227541126
0.2,10,90,4,15.2316500419778
0.2,10,100,1,15.2476659680118
0.2,10,100,2,15.2391792967311
0.2,10,100,3,15.1133840684137
0.2,10,100,4,15.2358701284877
0.3,10,1,1,15.5737837570314
0.3,10,1,2,15.4280441463259
0.3,10,1,3,15.5516075046186
0.3,10,1,4,15.3794333506126
0.3,10,10,1,15.5442484871157
0.3,10,10,2,15.4987100115075
0.3,10,10,3,15.3881291115899
0.3,10,10,4,15.4758272577737
0.3,10,20,1,15.5508404470735
0.3,10,20,2,15.570602553556
0.3,10,20,3,15.4763638981555
0.3,10,20,4,15.4319952716457
0.3,10,30,1,15.5533485109393
0.3,10,30,2,15.5285251355283
0.3,10,30,3,15.5543954554142
0.3,10,30,4,15.4935854967566
0.3,10,40,1,15.5762688197172
0.3,10,40,2,15.5654405936016
0.3,10,40,3,15.5608889376015
0.3,10,40,4,15.4280641834013
0.3,10,50,1,15.5606797450147
0.3,10,50,2,15.5284987317752
0.3,10,50,3,15.4655010208892
0.3,10,50,4,15.4900022765673
0.3,10,60,1,15.5540397474723
0.3,10,60,2,15.5275820547454
0.3,10,60,3,15.4651733259122
0.3,10,60,4,15.4051558132476
0.3,10,70,1,15.5685285653521
0.3,10,70,2,15.5093818285242
0.3,10,70,3,15.5624397850605
0.3,10,70,4,15.4551449506259
0.3,10,80,1,15.5723644432616
0.3,10,80,2,15.5465289655681
0.3,10,80,3,15.4766737212184
0.3,10,80,4,15.3388903972374
0.3,10,90,1,15.5657033360744
0.3,10,90,2,15.4416501799698
0.3,10,90,3,15.5649894874849
0.3,10,90,4,15.4356447783051
0.3,10,100,1,15.5753453979047
0.3,10,100,2,15.3949510110224
0.3,10,100,3,15.550966786422
0.3,10,100,4,15.5857173958147
0.4,10,1,1,15.9062432794081
0.4,10,1,2,15.8660795066651
0.4,10,1,3,15.8705051364831
0.4,10,1,4,15.9039548260926
0.4,10,10,1,15.8631901276366
0.4,10,10,2,15.8233038259941
0.4,10,10,3,15.8950390156645
0.4,10,10,4,15.8804154081619
0.4,10,20,1,15.8611679506407
0.4,10,20,2,15.7747980486123
0.4,10,20,3,15.765319754267
0.4,10,20,4,15.8110558707545
0.4,10,30,1,15.8798443640856
0.4,10,30,2,15.9117900320056
0.4,10,30,3,15.7592334725909
0.4,10,30,4,15.560021245577
0.4,10,40,1,15.8980566103411
0.4,10,40,2,15.7989859422872
0.4,10,40,3,15.891118099329
0.4,10,40,4,15.7395740631305
0.4,10,50,1,15.9201962491492
0.4,10,50,2,15.8827583323604
0.4,10,50,3,15.8250616152452
0.4,10,50,4,15.8030784675736
0.4,10,60,1,15.9098933629357
0.4,10,60,2,15.9020496472259
0.4,10,60,3,15.7032396975434
0.4,10,60,4,15.8967174656473
0.4,10,70,1,15.8994308398936
0.4,10,70,2,15.746898486181
0.4,10,70,3,15.8413427843149
0.4,10,70,4,15.9119004332899
0.4,10,80,1,15.9027537959642
0.4,10,80,2,15.7844659431015
0.4,10,80,3,15.8236550019532
0.4,10,80,4,15.7656425518545
0.4,10,90,1,15.9064030808214
0.4,10,90,2,15.9043045888082
0.4,10,90,3,15.8219364268849
0.4,10,90,4,15.8751721662364
0.4,10,100,1,15.897223003069
0.4,10,100,2,15.8151395694311
0.4,10,100,3,15.8626745451469
0.4,10,100,4,15.7015611399684
0.5,10,1,1,16.2581131622797
0.5,10,1,2,16.2265145925504
0.5,10,1,3,16.2509972736521
0.5,10,1,4,16.1782015792886
0.5,10,10,1,16.257947703339
0.5,10,10,2,16.1671303317051
0.5,10,10,3,16.1771216419465
0.5,10,10,4,16.2467750481194
0.5,10,20,1,16.2276799925742
0.5,10,20,2,16.1371155345518
0.5,10,20,3,16.2465903264951
0.5,10,20,4,16.2012817250014
0.5,10,30,1,16.2438976183928
0.5,10,30,2,16.1141863880283
0.5,10,30,3,15.9145567348394
0.5,10,30,4,16.0073472174805
0.5,10,40,1,16.244558177904
0.5,10,40,2,16.2346021658825
0.5,10,40,3,16.1009395305739
0.5,10,40,4,16.162302756324
0.5,10,50,1,16.2605688341893
0.5,10,50,2,16.0615985798192
0.5,10,50,3,16.166608303339
0.5,10,50,4,16.2192250870305
0.5,10,60,1,16.25637706062
0.5,10,60,2,16.1139162848718
0.5,10,60,3,16.2399965382844
0.5,10,60,4,16.100256687131
0.5,10,70,1,16.2475871004908
0.5,10,70,2,16.1654058955802
0.5,10,70,3,16.0845394442747
0.5,10,70,4,15.7723537314518
0.5,10,80,1,16.2446368099443
0.5,10,80,2,16.2081645291305
0.5,10,80,3,16.2130403026491
0.5,10,80,4,15.9861533155307
0.5,10,90,1,16.2582306809736
0.5,10,90,2,16.2081356828719
0.5,10,90,3,16.1874158005769
0.5,10,90,4,16.0782719103076
0.5,10,100,1,16.2575612468633
0.5,10,100,2,16.1304136753965
0.5,10,100,3,16.1693486516514
0.5,10,100,4,15.9882074421666
0.6,10,1,1,16.579857554542
0.6,10,1,2,16.4993437384103
0.6,10,1,3,16.5822519715268
0.6,10,1,4,16.3374571666154
0.6,10,10,1,16.5785773848562
0.6,10,10,2,16.5272425035372
0.6,10,10,3,16.4699644013694
0.6,10,10,4,16.4602421882277
0.6,10,20,1,16.6169588564457
0.6,10,20,2,16.4723286225783
0.6,10,20,3,16.6016281521688
0.6,10,20,4,16.5696658912319
0.6,10,30,1,16.6219918054755
0.6,10,30,2,16.4486573388601
0.6,10,30,3,16.5237939169579
0.6,10,30,4,16.4499117018686
0.6,10,40,1,16.5804112550595
0.6,10,40,2,16.5927400937968
0.6,10,40,3,16.4367144550554
0.6,10,40,4,16.5018602345706
0.6,10,50,1,16.6151544299606
0.6,10,50,2,16.5801451723185
0.6,10,50,3,15.9936903799545
0.6,10,50,4,16.3454626963301
0.6,10,60,1,16.6041912003315
0.6,10,60,2,16.467503926272
0.6,10,60,3,16.5817819179649
0.6,10,60,4,16.5247612851101
0.6,10,70,1,16.5819324278342
0.6,10,70,2,16.5975843599934
0.6,10,70,3,16.574265832957
0.6,10,70,4,16.4976169674802
0.6,10,80,1,16.5626975040857
0.6,10,80,2,16.347150205162
0.6,10,80,3,16.4978553971082
0.6,10,80,4,16.6064254096807
0.6,10,90,1,16.5850397048753
0.6,10,90,2,16.4414294465618
0.6,10,90,3,16.487634774704
0.6,10,90,4,16.5478942508539
0.6,10,100,1,16.5608337168531
0.6,10,100,2,16.5562981540859
0.6,10,100,3,16.3003060033166
0.6,10,100,4,16.4572010536202
0.7,10,1,1,16.9351396577343
0.7,10,1,2,16.8652051244421
0.7,10,1,3,16.8568033122053
0.7,10,1,4,16.7094117781286
0.7,10,10,1,16.9557362732666
0.7,10,10,2,16.93344121915
0.7,10,10,3,16.9422303885444
0.7,10,10,4,16.9325873815963
0.7,10,20,1,16.9697042210887
0.7,10,20,2,16.830502419744
0.7,10,20,3,16.8788824601359
0.7,10,20,4,16.7731394055283
0.7,10,30,1,16.9782900437528
0.7,10,30,2,16.9771323550639
0.7,10,30,3,16.8210327400064
0.7,10,30,4,16.7731394055283
0.7,10,40,1,16.9427205596645
0.7,10,40,2,16.849747061002
0.7,10,40,3,16.7409018835268
0.7,10,40,4,16.7236490220139
0.7,10,50,1,16.9679910439533
0.7,10,50,2,16.8777598450422
0.7,10,50,3,16.9460303620545
0.7,10,50,4,16.9508558723913
0.7,10,60,1,16.9576350033036
0.7,10,60,2,16.6606995796944
0.7,10,60,3,16.8418591976113
0.7,10,60,4,16.9057153221622
0.7,10,70,1,16.9396037192079
0.7,10,70,2,16.8607686428847
0.7,10,70,3,16.9472364491534
0.7,10,70,4,16.8028405867532
0.7,10,80,1,16.9413722753214
0.7,10,80,2,16.8227141653008
0.7,10,80,3,16.858460477187
0.7,10,80,4,16.9008810320661
0.7,10,90,1,16.9447249664434
0.7,10,90,2,16.9142850566373
0.7,10,90,3,16.9296505506963
0.7,10,90,4,16.8527436442597
0.7,10,100,1,16.9741328289223
0.7,10,100,2,16.9359252856573
0.7,10,100,3,16.9043944939054
0.7,10,100,4,16.6674633920118
